poi_lat,poi_lon,category
7.0336415,79.9350244,worship
6.8163424,79.9708918,worship
6.8118004,79.975028,worship
6.8865704,79.9405389,worship
6.8533165,79.9049521,worship
6.8677245,79.8976818,worship
7.0361265,79.8961241,worship
6.9132479,79.8507813,worship
6.8835582,79.8618853,worship
6.8410576,79.9732891,worship
6.9857118,79.9090004,worship
6.8520769,79.8776903,worship
6.9162075,79.8645367,worship
6.8966299,79.9101874,worship
6.9475835,79.857139,worship
6.9384328,79.8518944,worship
6.8663027,79.8849608,financial
6.8010035,79.9242797,financial
6.9206501,79.8568591,financial
6.8872978,79.883922,financial
6.8771377,79.9353451,financial
6.9205318,79.8574626,financial
6.9167839,79.8645946,financial
6.9165044,79.8760026,financial
6.916414,79.8757838,financial
6.909951,79.8958134,financial
6.8760097,79.935075,financial
6.8756601,79.9360834,financial
6.8745931,79.8918809,financial
6.8905566,79.8634608,financial
6.8978477,79.8599119,financial
6.8962721,79.8569663,financial
6.8864566,79.8578941,financial
6.9320917,79.8609811,financial
6.9301484,79.847768,financial
6.9139085,79.878604,financial
6.8968291,79.9206064,financial
6.849679,79.9232068,financial
6.8587464,79.9078382,financial
6.8781693,79.8762104,financial
6.9164951,79.8632296,financial
6.9042244,79.9553496,financial
6.9027021,79.9557858,financial
6.9035792,79.9554691,financial
6.9033168,79.9573722,financial
6.8919556,79.9289811,financial
6.8964177,79.8769346,financial
6.8856549,79.8870233,financial
6.8908128,79.863739,financial
6.8799399,79.8595435,financial
6.9109249,79.8504217,financial
6.8675759,79.8843932,financial
6.8696064,79.8805884,financial
6.9198604,79.8534229,financial
6.9190752,79.8499767,financial
6.9191472,79.8502073,financial
6.9192084,79.8502368,financial
6.9169798,79.8633715,financial
6.8285195,79.8681916,financial
6.914329,79.8568852,financial
6.9241529,79.862033,financial
6.932717,79.849581,financial
6.9321759,79.851595,financial
6.841889,79.9634489,financial
6.8716964,79.8620187,financial
6.9120486,79.8548777,financial
6.9134758,79.8571951,financial
6.9192376,79.8507625,financial
6.9187318,79.8510816,financial
6.8662933,79.8783191,financial
6.8687559,79.8914505,financial
6.9200325,79.8483828,financial
6.8726463,79.8900792,financial
6.8838984,79.9013969,financial
6.9179391,79.8643424,financial
6.9177412,79.8637765,financial
6.9022175,79.916887,financial
6.849309,79.9239152,financial
6.8503209,79.922735,financial
6.9098448,79.8502714,financial
6.9130892,79.8570736,financial
6.9524294,79.8585347,financial
6.9250498,79.8679277,financial
6.9411805,79.8539677,financial
6.9348436,79.8499659,financial
6.8405863,79.9018174,financial
6.8412052,79.9031944,financial
6.8410764,79.9024755,financial
6.8751689,79.9359821,financial
6.9022772,79.9199701,financial
6.902373,79.9200881,financial
6.9021068,79.9154962,financial
7.092732,79.9952521,financial
7.0910032,79.9984882,financial
6.9810403,79.9301811,financial
6.9725607,79.9169497,financial
6.8677228,79.8857438,financial
6.848578,79.9248165,financial
6.842796,80.006029,financial
6.8413449,80.0047891,financial
6.8416777,80.0048607,financial
6.8424045,80.0056882,financial
6.9118553,79.8521988,financial
6.9046309,79.9534768,financial
6.9043069,79.953563,financial
6.886443,79.8870181,financial
6.8822188,79.8892777,financial
6.8814759,79.8899282,financial
6.8811897,79.8902963,financial
6.893034,79.8747216,financial
6.8930116,79.8748863,financial
6.8020414,79.9226507,financial
6.8446797,79.9308332,financial
6.9403618,79.862524,financial
6.9400541,79.8619795,financial
6.9399782,79.8622763,financial
6.9400103,79.8623701,financial
6.8776177,79.9352946,financial
6.8324776,79.8675555,financial
6.8199152,79.873196,financial
6.8233451,79.8710449,financial
6.875986,79.8609967,financial
6.8751711,79.8609216,financial
6.8760073,79.8612059,financial
6.9051219,79.8536534,financial
7.0823067,79.8911993,financial
6.9019346,79.8638813,financial
7.0912163,79.994378,financial
7.091227,79.9985328,financial
7.0909821,79.9974062,financial
7.0888048,80.0053134,financial
6.9124686,79.8524185,financial
6.9127854,79.8544811,financial
6.912583,79.8546582,financial
6.937141,79.8503248,financial
6.9370682,79.8501699,financial
6.9380863,79.852264,financial
6.9219641,79.8550776,financial
6.9211227,79.8566548,financial
6.9096076,79.8576182,financial
6.8944634,79.8612539,financial
6.893842,79.8546608,financial
6.8935736,79.8553452,financial
6.8440334,80.0468058,financial
6.8007619,79.9213156,financial
6.8004831,79.9241211,financial
6.9162609,79.8621163,financial
6.85193,79.9198378,financial
6.8511002,79.8654691,financial
6.8546327,79.865704,financial
6.8336652,79.8853362,financial
6.8509632,79.9217075,financial
6.8416878,79.9632262,financial
6.8677216,79.9097827,financial
6.8787472,79.8747603,financial
6.8660334,79.8972186,financial
6.8453789,79.9291476,financial
6.8460596,79.928115,financial
6.8674805,79.9103366,financial
6.8601381,79.9060316,financial
6.8418917,79.9633551,financial
6.8938474,79.854803,financial
6.8938527,79.8548512,financial
6.8664105,79.8829431,financial
6.8672653,79.877517,financial
6.8578366,79.9086185,financial
6.8615182,79.9050773,financial
6.9230681,79.8526328,financial
6.8802919,79.8707719,financial
6.8420513,79.9642088,financial
6.8408382,80.0006317,financial
6.8439791,80.046961,financial
7.0649448,79.9616558,financial
7.0642219,79.9620662,financial
6.8681716,79.8838001,financial
6.8682569,79.8837142,financial
6.8741149,79.8815385,financial
6.8963837,79.8543973,financial
6.9050682,79.8514982,financial
6.9040963,79.8518228,financial
6.9047782,79.8516942,financial
6.8863407,79.8575546,financial
6.8389527,79.8849051,financial
6.9072703,79.8597674,financial
6.9093605,79.8710006,financial
6.9105108,79.8586302,financial
6.923542,79.8643862,financial
6.9019587,79.9179012,financial
6.9755407,79.9247735,financial
6.9758815,79.9246501,financial
6.9777931,79.9287271,financial
6.9756685,79.9249344,financial
6.9776626,79.9265438,financial
6.9074273,80.0762638,financial
6.9369912,79.9811631,financial
6.9365622,79.9824302,financial
6.9614247,80.0101482,financial
6.9633469,80.0091277,financial
6.9413616,79.8803228,financial
6.9431855,79.8786303,financial
6.9484543,79.8803633,financial
6.9033226,80.0869953,financial
6.9406121,80.1368749,financial
6.9085834,80.0801147,financial
6.840555,79.89989,financial
6.8467332,79.8665767,financial
6.840981,79.867355,financial
6.8421469,80.005866,financial
6.8938767,79.8543559,financial
6.885634,79.901869,financial
6.8781678,79.8759707,financial
6.858195,79.864941,financial
6.8767506,79.9907434,financial
6.8757278,79.8807823,financial
6.9003732,79.8555574,financial
6.9315017,79.8462669,financial
6.9098421,79.8676644,financial
6.908706,79.850697,financial
6.9023825,79.9171738,financial
6.9100515,79.8951959,financial
6.911794,79.877273,financial
6.9201412,79.855832,financial
6.926033,79.8668644,financial
6.9371969,79.8444654,financial
6.9363063,79.8501875,financial
6.9476632,79.861153,financial
6.9491002,79.8716072,financial
6.96863,79.8882435,financial
6.9798199,79.9292385,financial
6.984836,79.888517,financial
7.0274664,79.9249343,financial
6.934266,79.866217,financial
6.9361812,79.9171149,financial
6.9373382,79.9793093,financial
6.937936,79.856035,financial
6.9386774,79.8533588,financial
6.9407248,79.8648283,financial
6.8073138,79.8841353,financial
7.0773114,79.8910045,financial
6.9944963,79.8746162,financial
6.9910354,79.8932146,financial
7.0235299,79.899609,financial
6.9357036,79.9168463,financial
6.9576121,79.8895507,financial
6.9080465,79.850824,financial
6.906734,79.8512557,financial
6.9026145,79.8527498,financial
6.8454123,79.9534049,financial
6.8412601,79.9656683,financial
6.8750702,79.8920068,financial
6.8743326,79.8922401,financial
6.8832214,79.886747,financial
6.8777929,79.8776156,financial
6.8741089,79.8815783,financial
6.8710359,79.8858618,financial
6.8777306,79.8774431,financial
6.8713474,79.8852047,financial
6.8711584,79.8762756,financial
6.8783589,79.8754227,financial
6.8754412,79.935869,financial
6.8755424,79.9361748,financial
6.9094428,79.8957861,financial
6.9096927,79.8954615,financial
6.9136033,79.8772411,financial
6.9174363,79.8747227,financial
6.9142364,79.8781607,financial
6.8524925,79.8657056,financial
6.8527608,79.8659446,financial
6.845102,79.9304316,financial
7.0280222,79.9230159,financial
7.0300195,79.9219079,financial
7.0276783,79.9229052,financial
7.0035035,79.9540303,financial
7.0010234,79.9495487,financial
6.8417151,79.9631531,financial
6.8427275,79.9613019,financial
6.9361025,79.8444834,financial
6.9361611,79.8442447,financial
6.9117611,79.8512835,financial
6.9114647,79.8514904,financial
6.9037111,79.8585462,financial
6.897821,79.854185,financial
6.8962393,79.8601314,financial
6.8980578,79.9224069,financial
6.8979753,79.9223962,financial
6.9024651,79.9559078,financial
6.8870052,79.8869056,financial
6.8878622,79.8870413,financial
6.8820784,79.8895349,financial
6.801128,79.9204743,financial
6.8012853,79.920964,financial
6.8525361,79.9176398,financial
6.9359951,79.8952675,financial
6.9324805,79.8911583,financial
6.9326722,79.891051,financial
6.932129,79.8941624,financial
6.9328107,79.8943501,financial
6.9334923,79.8944038,financial
6.9101177,79.8950214,financial
6.9108206,79.8854083,financial
6.9127351,79.8778525,financial
6.9149904,79.8764202,financial
6.9165827,79.863323,financial
6.9420343,79.8606265,financial
6.8411514,80.0007274,financial
6.8426671,80.0059135,financial
6.9099749,79.8953859,financial
6.9331993,79.8941559,financial
6.937655,79.8513794,financial
6.9741882,79.9509572,financial
6.840506,79.902168,financial
6.8415136,79.9016883,financial
6.8190519,79.9174149,financial
6.8261351,79.9127949,financial
6.8710912,79.8894243,financial
6.9312064,79.8837645,financial
6.8893223,79.9298183,financial
6.9024009,79.9153982,financial
6.9099125,79.8888023,financial
6.9237638,79.8690022,financial
6.9159953,79.8767265,financial
6.9175875,79.8749402,financial
6.8894632,79.8751354,financial
6.9159368,79.8766302,financial
6.9617031,79.8811671,financial
7.0499929,79.8962401,financial
7.0498305,79.8962938,financial
7.0497799,79.8966559,financial
7.0456885,79.8970984,financial
6.932717,79.8499497,financial
6.9331685,79.8492176,financial
6.9084742,80.0799431,financial
6.9090069,80.0822697,financial
7.0605526,79.8953014,financial
6.9035788,79.8685925,financial
6.8604452,79.9057026,financial
6.8634981,79.9000864,financial
6.9096474,79.8879665,financial
6.9338476,79.8445362,financial
6.877133,79.9895401,financial
6.8781175,79.9884542,financial
6.8773302,79.8602757,financial
6.9021036,79.9561535,financial
6.9122147,79.8779174,financial
6.8770069,79.9006064,financial
6.9369475,79.9797528,financial
6.8420717,80.0053435,financial
7.0301683,79.9215092,financial
6.8525427,79.9178683,financial
6.8803167,79.9595901,financial
6.8805035,79.8764807,financial
6.90401,79.862666,financial
6.8767572,79.9006599,financial
6.8502264,79.9229233,financial
6.8868122,79.8651303,financial
6.9226063,79.9138242,financial
6.8519657,80.0331261,financial
6.8762641,79.9908461,financial
7.0872978,80.0346188,financial
7.0867502,80.0346028,financial
7.0855355,80.0328344,financial
6.8469188,79.926291,financial
6.866174,79.8796001,financial
7.0651199,79.961741,financial
6.8535359,79.9150306,financial
6.8505562,79.921964,financial
6.849458,79.923674,financial
6.9218609,79.9620307,financial
6.8560874,79.8731535,financial
6.8568942,79.8904322,financial
6.8475915,79.8851657,financial
6.9326826,79.8476038,financial
6.932555,79.8466385,financial
6.9321012,79.8672072,financial
6.9320959,79.8669336,financial
6.9351614,79.8451068,financial
6.9359589,79.8462992,financial
6.9358417,79.8462928,financial
6.9087947,79.8976694,financial
6.8585609,79.9080341,financial
6.867628,79.9264184,financial
6.8686719,79.9262735,financial
6.8687705,79.9261287,financial
6.9198006,79.9626015,financial
6.9149742,79.9721378,financial
6.9374985,79.9784762,financial
6.8195174,79.9694666,financial
6.844566,79.9335449,financial
6.8525924,79.9176476,financial
6.9234669,79.9136928,financial
6.9226672,79.9137586,financial
6.9294377,79.9037897,financial
6.841189,79.9028745,financial
6.8413374,79.9027905,financial
6.8491083,79.9289655,financial
6.8641597,79.8636006,financial
6.8509958,79.8623944,financial
6.8504671,79.8632278,financial
6.8542795,79.8657487,financial
6.8611558,79.8639831,financial
6.8577541,79.8646584,financial
6.9674215,79.9650613,financial
7.0022673,79.9501161,financial
6.8399163,79.8997989,financial
6.9022181,79.9562742,financial
6.8194327,79.9172359,financial
6.9225395,79.9138831,financial
6.8016589,79.9222298,financial
6.8011981,79.9207519,financial
6.9383981,79.8527847,financial
6.941423,79.8802844,financial
6.9393945,79.8785169,financial
6.9314627,79.8675283,financial
6.9310828,79.8670533,financial
6.8773484,79.8696773,financial
6.8647898,79.8634815,financial
6.8652852,79.8634117,financial
6.8676074,79.8628216,financial
6.9087192,80.0806404,financial
6.9086516,80.0811677,financial
6.8517877,79.9197323,financial
6.8931135,79.9628593,financial
6.9108211,79.89196,financial
7.0725148,80.0150606,financial
7.0797196,79.8602146,financial
6.8347759,79.9652471,financial
6.9870148,80.0125685,financial
6.9890263,80.0140427,financial
6.9864824,80.0121984,financial
6.9369648,79.8499814,financial
6.9876751,79.8908587,financial
6.984624,79.8890687,financial
6.9852234,79.8890005,financial
6.9834841,79.8888736,financial
6.9868375,80.0122322,financial
6.9809325,79.8884232,financial
6.9829581,79.8880963,financial
6.9879253,80.0139535,financial
6.9875552,80.0137965,financial
7.042169,80.128855,financial
7.042446,80.12864,financial
6.8892155,79.8644938,financial
6.9022729,79.8617342,financial
6.9062196,79.904468,financial
6.9618906,79.8669923,financial
6.9620808,79.8671138,financial
6.9525488,79.858655,financial
7.0725803,80.0152142,financial
6.8793562,79.8765898,financial
6.876712,79.8653728,financial
6.904366,79.9534278,financial
6.852549,79.8659759,financial
6.9395331,79.8610849,financial
6.9092197,79.8657219,financial
6.8972152,79.8541014,financial
7.041589,80.127982,financial
6.9027907,79.9003456,financial
6.9110849,79.8805259,financial
6.9345356,79.844663,financial
6.934682,79.8446845,financial
6.9077355,79.9451503,financial
6.961743,79.8630323,financial
6.9604226,79.8681145,financial
6.8135182,79.9573138,financial
6.9197864,79.8617527,financial
7.09198,79.9998335,financial
7.0916169,79.9981045,financial
7.0920705,79.9997799,financial
6.8510426,80.0300346,financial
7.0797761,79.8595182,financial
7.0685,79.9611155,financial
7.0685177,79.96115,financial
7.0696836,79.9607821,financial
6.9762031,79.9066691,financial
6.8644782,80.0241387,financial
6.9023055,79.919958,financial
6.8654878,80.0130628,financial
6.8654016,80.0126318,financial
6.9036492,79.8941773,financial
7.0845092,80.0317362,financial
6.9157716,79.8767696,financial
6.9144221,79.8777549,financial
6.9826802,79.9311973,financial
6.9817158,79.9303526,financial
6.9739345,79.9220042,financial
6.9344503,79.8437733,financial
6.9143571,79.9722815,financial
6.9368648,79.9811809,financial
6.9142376,79.8787416,financial
6.8839248,79.9013279,financial
7.042761,80.129678,financial
7.087273,80.0346327,financial
7.0493308,79.8964151,financial
7.0454941,79.8970538,financial
6.902288,79.9149723,financial
7.0496982,79.8962533,financial
7.0271937,79.9247369,financial
7.0497542,79.8962741,financial
7.075332,79.8920001,financial
6.8741872,79.9369594,financial
7.0027996,79.9560531,financial
6.9619195,79.8815448,financial
7.0454995,79.8969939,financial
6.981015,79.8883372,financial
7.0494722,79.896753,financial
6.9001116,79.9058578,financial
6.8695975,79.8806766,financial
6.9343585,79.8443363,financial
6.9788745,79.8891203,financial
6.9829533,79.8886581,financial
7.076631,79.8915482,financial
6.9680467,79.8839554,financial
6.8953405,79.9241245,financial
6.8450643,79.9259964,financial
6.846203,79.9504564,financial
6.8917513,79.9290874,financial
6.9797998,79.8747774,financial
6.9148704,79.9721811,financial
6.9048176,79.9519176,financial
7.0499713,79.8965545,financial
6.8367957,79.8677045,financial
6.835413,79.8671491,financial
6.8337922,79.8672245,financial
6.9029418,79.8693011,financial
6.9184534,79.8470824,financial
6.9083371,79.8526402,financial
6.880571,79.959858,financial
6.8397037,79.9917473,financial
6.9196996,79.8620937,financial
6.840935,80.0003232,financial
6.8930116,79.876159,financial
6.8927033,79.8762079,financial
6.8569827,79.8648128,financial
6.835776,79.8671766,financial
6.9009097,80.127739,financial
6.9193194,79.8619126,financial
6.8402815,79.8845307,financial
6.8381732,79.8849437,financial
6.8661589,79.9594502,financial
6.8468451,79.9523108,financial
6.84608,79.949526,financial
6.914614,79.8561063,financial
6.9352582,79.8480343,financial
6.9351763,79.8480423,financial
6.9047261,79.9533029,financial
6.9909823,79.8935876,financial
6.9840429,79.8889118,financial
6.8614937,79.906689,financial
6.8682647,79.8918214,financial
6.9022635,79.9560242,financial
7.0039431,79.956767,financial
6.9912331,79.9400578,financial
6.976308,79.9237804,financial
6.9835696,79.9326149,financial
6.9657593,79.8826335,financial
6.9653302,79.882284,financial
6.8837967,79.8587081,financial
6.9724189,79.9169225,financial
6.9234196,79.9129766,financial
7.096818,80.1449527,financial
6.9036821,79.9120689,financial
6.9035968,79.9120474,financial
7.0018979,79.9507409,financial
7.0029973,79.955681,financial
7.0527929,79.9367567,financial
7.0530996,79.9365843,financial
7.0530864,79.9366559,financial
6.8979272,79.8598284,financial
6.9048081,79.9530459,financial
6.9240863,80.0193436,financial
7.0030279,79.955779,financial
6.929052,79.9276369,financial
6.9423714,79.8865506,financial
6.9963654,79.9177596,financial
6.8928897,79.8674299,financial
6.9810986,79.8883469,financial
6.9500282,79.9161625,financial
6.90352,79.8658073,financial
6.9050996,79.8650968,financial
6.904536,79.8655337,financial
7.0684439,79.9612619,financial
6.9070568,79.8750116,financial
6.893717,79.8546708,financial
6.9475775,79.8620387,financial
6.8337799,79.8672378,financial
6.9214519,79.855859,financial
6.8497194,79.8820671,financial
6.918427,79.862391,financial
6.9399158,79.8664495,financial
6.9533325,79.8749863,financial
6.943875,79.8655328,financial
6.8617361,79.8638382,financial
6.8935411,79.8553787,financial
6.8853928,79.8579397,financial
6.9795076,79.8888148,financial
6.931745,79.8586512,financial
6.9081167,79.8762012,financial
6.9328388,79.8621518,financial
6.9379243,79.8662597,financial
6.9466897,79.8626574,financial
6.9761784,79.9238909,financial
6.9755589,79.9247845,financial
6.9794922,79.888762,financial
6.8823772,79.8889887,financial
6.9756578,79.9243948,financial
6.9810008,79.9296571,financial
6.9237183,79.8534366,financial
6.9096652,79.8887201,financial
6.9095242,79.8689378,financial
6.9294872,79.9275452,financial
6.9082552,79.9411656,financial
6.9036646,79.8945381,financial
6.9503142,79.8741735,financial
6.9665633,79.8827505,financial
6.8366646,79.9652047,financial
6.8428927,80.0938618,financial
6.9553445,80.0058664,financial
6.9612917,80.0090833,financial
6.9616742,80.0101633,financial
6.8772057,79.9895458,financial
6.9324886,79.8923007,financial
6.947782,79.8611976,financial
6.9141161,79.8583766,financial
6.9326042,79.8928096,financial
6.9110334,79.8616884,financial
6.9268376,79.8498265,financial
7.0024069,79.9507029,financial
6.8991554,79.9260414,financial
6.829748,79.8737491,financial
6.8314188,79.8739101,financial
6.9340336,79.8432826,financial
6.9209882,79.8462019,financial
6.9329256,79.8429578,financial
6.9432337,79.878578,financial
6.8043362,79.8865326,financial
6.8539413,79.865496,financial
6.9095661,79.8973542,financial
6.9127651,79.8731982,financial
6.8957291,79.8561144,financial
6.8958263,79.8558691,financial
6.8957756,79.8561542,financial
6.8714042,79.8620681,financial
6.891349,79.8627924,financial
6.8916727,79.862536,financial
6.8731451,79.866432,financial
6.8963108,79.8604495,financial
6.8868813,79.8651565,financial
6.8867428,79.8650975,financial
6.9348548,79.8538968,financial
6.9343942,79.8538565,financial
6.9809299,79.9295936,financial
6.9759177,79.947506,financial
6.8411665,80.0006806,financial
6.9095224,79.8768439,financial
6.909224,79.895656,financial
6.8806748,79.8908321,financial
6.8806769,79.8908505,financial
6.8686594,79.9105041,financial
6.8686111,79.9104889,financial
6.8823933,79.9340731,financial
6.9176483,79.8745945,financial
6.8760371,79.9350864,financial
6.8902254,79.9288813,financial
6.9161069,79.9723227,financial
6.9120657,79.8545976,financial
6.8321765,79.8856244,financial
6.8646877,79.8634637,financial
6.9474195,79.8625184,financial
6.9180248,79.884173,financial
6.8840828,79.9005934,financial
6.8882863,79.8728491,financial
6.9010512,79.9198991,financial
6.902425,79.920166,financial
6.9467877,79.8625705,financial
6.8618296,79.9288645,financial
6.8910152,79.9290063,financial
7.0036718,79.9541289,financial
6.8428405,79.9218447,financial
6.8014766,79.9214902,financial
6.8013674,79.9213695,financial
6.8013302,79.9211116,financial
6.8892896,79.9030723,financial
6.8859093,79.9019736,financial
6.8847949,79.9071659,financial
6.8755986,79.8908587,financial
6.8835699,79.9016246,financial
6.8804959,79.8996649,financial
6.8733596,79.8916616,financial
6.8730444,79.8921452,financial
6.8770532,79.9258359,financial
6.8778766,79.9886991,financial
6.9067641,79.902251,financial
7.0386681,79.8600282,financial
6.902407,79.8696231,financial
6.9334017,79.8442725,financial
6.8353337,80.0773523,financial
6.8756022,79.936038,financial
6.9002299,79.8773871,financial
6.9002365,79.8773393,financial
6.9050447,79.87741,financial
6.914081,79.8783538,financial
6.9207977,79.8775371,financial
6.9206925,79.8775613,financial
6.9322457,79.8426087,financial
6.8822521,79.9342346,financial
6.8820265,79.855949,financial
6.8820873,79.8559486,financial
6.9104967,79.9073191,financial
6.8746568,79.9330343,financial
6.838614,79.9199871,financial
6.8934903,79.8668175,financial
6.8935407,79.866785,financial
6.8991227,79.8602339,financial
6.8991598,79.8601909,financial
6.9087353,79.890758,financial
6.8945066,79.8826033,financial
6.8943499,79.8824388,financial
6.8943187,79.8822713,financial
6.894382,79.8826634,financial
6.8726914,79.8926495,financial
7.0748876,79.8915422,financial
6.8761901,79.8608957,financial
6.9176994,79.8485842,financial
6.9176821,79.8485849,financial
6.9532035,79.9187201,financial
6.9538239,79.9187981,financial
6.9140518,79.910186,financial
6.8939599,79.8548597,financial
6.891023,79.8632771,financial
6.807816,79.8838649,financial
6.8052754,79.8857585,financial
6.8307287,79.8678021,financial
6.8835676,79.8585185,financial
6.9118757,79.8492879,financial
6.9102019,79.859216,financial
6.8897742,79.8752204,financial
6.9363343,79.8453226,financial
6.9088492,79.8989396,financial
6.8751977,79.9359703,financial
6.9233388,79.8688193,financial
6.9234418,79.8688642,financial
6.9325295,79.8509881,financial
6.8863127,79.8771351,financial
6.9887177,79.8925571,financial
6.9167763,79.8671489,financial
6.916441,79.867592,financial
6.9163804,79.867572,financial
6.8718588,79.8616895,financial
6.8704808,79.8619364,financial
6.90892,79.8503457,financial
6.8865833,79.8577774,financial
6.8861984,79.8549492,financial
6.8865944,79.8577915,financial
6.8648984,79.8634177,financial
6.919453,79.8679885,financial
6.8825026,79.8880011,financial
6.8791805,79.9445225,financial
6.9193542,79.8677607,financial
6.9193736,79.8678083,financial
6.918867,79.8672074,financial
7.034972,79.9904361,financial
6.912498,79.8539399,financial
6.9169403,79.8597235,financial
6.9306159,79.8782425,financial
6.9124572,79.8506254,financial
6.8851434,79.9412224,financial
6.8571133,80.0900383,financial
6.857124,80.0896816,financial
6.8593524,80.0914176,financial
7.0928722,79.9906985,financial
7.093815,79.9948605,financial
7.0020625,79.9095183,financial
6.872724,79.889882,financial
6.8726821,79.8899267,financial
6.8125008,79.8804504,financial
6.8125437,79.8805151,financial
6.8494041,79.9044024,financial
6.8651638,79.8989398,financial
6.848733,79.9044024,financial
6.8539051,79.9065487,financial
6.8637334,79.9052069,financial
6.8515598,79.8658046,financial
6.8525561,79.8665855,financial
6.8512856,79.8643661,financial
6.8497509,79.8658779,financial
6.8528181,79.8658459,financial
6.8509325,79.8615473,financial
6.8516481,79.8660789,financial
6.8527788,79.8659434,financial
6.8527516,79.8659714,financial
6.8516062,79.8661156,financial
6.8010978,79.9212492,financial
6.9291239,79.8781967,financial
7.0289632,79.9247225,financial
6.9132533,79.8568486,financial
6.8481577,79.8660942,financial
6.8508756,79.8642632,financial
6.8410126,79.9032285,financial
7.0290097,79.9281134,financial
6.9363813,79.8453359,financial
6.9357436,79.8446142,financial
6.83707,79.8663138,financial
6.8387503,79.8665877,financial
6.8770573,79.9896456,financial
6.8776045,79.9890761,financial
6.917224,79.8613641,financial
6.9185672,79.8609671,financial
6.8212089,79.8725796,financial
6.8209561,79.8723936,financial
6.8772467,79.9902283,financial
6.8780323,79.98847,financial
6.8568238,79.9838323,financial
6.9701292,80.0430745,financial
6.9891864,80.0144792,financial
6.9890092,80.0139267,financial
6.9805771,79.9286841,financial
6.9689708,79.9120147,financial
6.9191862,79.8483094,financial
6.916419,79.8773605,financial
6.9471859,79.8628784,financial
6.9328308,79.8495519,financial
6.9343846,79.8456355,financial
6.9207454,79.8625409,financial
6.9040026,79.8626847,financial
6.9172432,79.8474054,financial
6.9173852,79.8473773,financial
6.9333011,79.8429847,financial
6.9365739,79.8456751,financial
6.9365679,79.8453363,financial
7.0682154,80.0131578,financial
7.0923382,79.9975833,financial
7.0052983,79.9561382,financial
7.0049187,79.9563726,financial
7.0049104,79.9561562,financial
7.0499961,80.0012064,financial
7.0655692,79.9614062,financial
7.0915882,79.9939954,financial
7.0685494,79.9615505,financial
6.8418113,80.0918874,financial
7.0674347,79.9612939,financial
7.0698102,79.9608663,financial
7.0870894,80.0349927,financial
6.906762,79.851314,financial
6.9368799,79.8449307,financial
6.9084743,79.864829,financial
7.059867,79.9800636,financial
7.0648182,79.9620177,financial
6.9074604,79.9709127,financial
6.9008934,79.8533189,financial
6.9345116,79.8423326,financial
6.9339465,79.8422896,financial
6.9356488,79.8457752,financial
6.9091051,79.8637128,financial
7.0937271,79.9977452,financial
7.0925923,79.9966044,financial
7.0933012,79.9950229,financial
7.0937878,79.9948631,financial
7.07226,80.005463,financial
7.0836235,80.0003623,financial
7.0920944,79.9978728,financial
7.0915464,79.999185,financial
7.0909373,79.997881,financial
7.0909007,79.9973263,financial
7.0908658,79.9971212,financial
7.0924289,79.9997481,financial
7.0922937,80.000512,financial
7.0923994,80.0006529,financial
7.0833024,80.0105052,financial
7.0736779,79.892232,financial
7.0893252,80.03641,financial
7.0853829,80.0326534,financial
7.0855844,80.0326996,financial
7.0873922,80.0346353,financial
7.0802594,80.0260409,financial
7.0777014,80.0231112,financial
7.0793825,80.0192211,financial
7.0534488,79.974831,financial
7.045903,79.9849339,financial
7.0564429,79.9680895,financial
7.0690506,79.9141811,financial
7.0913804,79.9335571,financial
7.0868003,79.8901591,financial
7.0347416,79.9900372,financial
7.0690386,79.8936958,financial
7.0922115,79.9994105,financial
7.0851957,80.0323429,financial
7.0869237,79.9950314,financial
7.0322357,79.9962288,financial
7.0633341,79.9384951,financial
7.0350771,80.0259678,financial
7.0320907,80.0285152,financial
7.0319746,80.0286257,financial
7.0331895,80.027821,financial
7.0755786,79.8919026,financial
7.0975971,80.008246,financial
7.064895,79.9617318,financial
7.0929577,79.9947756,financial
7.0909136,79.9967286,financial
7.0910331,79.9962422,financial
7.0914284,79.995804,financial
7.0887198,80.0053359,financial
7.0773508,79.9412487,financial
7.0392818,79.963284,financial
6.8365721,79.9035942,financial
7.0384795,79.9642947,financial
7.0740633,80.0150023,financial
7.0447443,79.9860185,financial
7.067342,79.9612664,financial
7.0793906,79.9694341,financial
6.9350826,79.8425364,financial
7.0817299,79.8905195,financial
7.0350828,79.9905138,financial
7.0919212,79.9982385,financial
7.081385,79.8884464,financial
7.0036876,79.9567141,financial
7.0834804,79.8906996,financial
7.0275162,79.9759299,financial
7.0791804,79.8924338,financial
7.0761909,79.891196,financial
7.0654543,79.9616798,financial
7.0436565,79.9865759,financial
7.0968425,79.8865504,financial
6.9532448,79.9187182,financial
6.9538667,79.9187908,financial
6.919701,79.8531368,financial
6.9327781,79.8475575,financial
6.8913513,79.9284839,financial
6.8888077,79.929807,financial
6.8885811,79.9313151,financial
6.932589,79.8466123,financial
6.897958,79.8597091,financial
6.9003673,79.8555418,financial
6.9304169,79.8476146,financial
6.9096106,79.8770468,financial
6.8868345,79.8873325,financial
6.8406216,79.8998438,financial
6.8390555,79.8849245,financial
6.8307875,79.90427,financial
6.8252429,79.8696088,financial
6.9725678,79.9168566,financial
6.8930138,79.9284573,financial
6.9150986,79.8582212,financial
7.0037331,79.9542031,financial
6.9500515,79.9169002,financial
6.9028698,79.8507647,financial
7.0749613,79.8915011,financial
7.0744463,79.8917509,financial
